job_id,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,required_skills,certifications,posting_date,current_job_openings,required_qualifications,industry_demand,hiring_trends,candidate_profiles,recruitment_timelines
610,2021,EN,FT,Cyber Security Analyst,50000,BRL,9268,BR,100,BR,L,"AWS, Kubernetes",AWS Security,2023-09-02,93,Master's Degree,High,Stable,Mixed,Fast
611,2021,MI,FT,Cyber Security Analyst,73300,USD,73300,US,0,US,L,"AWS, Kubernetes",None,2023-09-03,70,Experience-Based,Low,Declining,Experienced,Fast
612,2022,MI,FT,Penetration Tester,143000,USD,143000,US,100,US,L,"AWS, Kubernetes",CEH,2023-09-04,34,Master's Degree,Low,Declining,Entry-Level,Slow
613,2022,EX,FT,Threat Intelligence Response Analyst,300000,USD,300000,GB,100,RU,L,None,None,2023-09-05,7,Certification Only,High,Stable,Experienced,Fast
614,2021,SE,FT,Penetration Tester,105000,USD,105000,US,100,US,S,"Azure, SOC",CEH,2023-09-06,25,Certification Only,Low,Declining,Experienced,Slow
615,2022,SE,FT,Lead Security Engineer,200000,GBP,256617,GB,0,GB,L,"AWS, Kubernetes",CISSP,2023-09-07,93,Bachelor's Degree,High,Growing,Entry-Level,Slow
616,2022,MI,FT,Penetration Tester,42000,USD,42000,CZ,50,CZ,L,"Azure, SOC",CISSP,2023-09-08,88,Certification Only,High,Growing,Entry-Level,Fast
617,2022,SE,FT,Incident Response Lead,500000000,IDR,34432,ID,100,ID,L,Network Security,CEH,2023-09-09,53,Bachelor's Degree,Medium,Growing,Entry-Level,Moderate
618,2022,EN,FT,Information Security Engineer,41000,EUR,44386,FR,0,FR,L,"Python, Security+",None,2023-09-10,90,Master's Degree,High,Growing,Mixed,Moderate
619,2022,SE,FT,Cyber Security Engineer,105000,USD,105000,US,0,US,S,Network Security,AWS Security,2023-09-11,89,Experience-Based,Medium,Stable,Mixed,Moderate
620,2022,EX,FT,Head of Security,360000,BRL,70348,BR,100,BR,L,Network Security,AWS Security,2023-09-12,66,Certification Only,Low,Declining,Experienced,Moderate
621,2022,MI,FT,Security Engineer,130000,USD,130000,US,100,US,L,None,CISSP,2023-09-13,42,Certification Only,Medium,Declining,Entry-Level,Slow
622,2022,SE,FT,DevOps Security Engineer,180000,BRL,35174,BR,100,BR,L,"Python, Security+",AWS Security,2023-09-14,19,Certification Only,Low,Growing,Experienced,Moderate
623,2021,EN,FT,Penetration Tester,42000,EUR,49646,DE,50,DE,L,Network Security,CISSP,2023-09-15,56,Master's Degree,High,Growing,Experienced,Slow
624,2021,EN,FT,Cyber Security Analyst,40000,USD,40000,AE,100,AE,L,Network Security,AWS Security,2023-09-16,83,Bachelor's Degree,Low,Declining,Experienced,Fast
625,2021,SE,FT,Information Security Architect,100000,EUR,118205,IE,100,IE,L,"Python, Security+",CEH,2023-09-17,50,Master's Degree,Low,Stable,Experienced,Fast
626,2021,SE,FT,Chief Information Security Officer,100000,GBP,137547,GB,100,GB,L,"Python, Security+",CISSP,2023-09-18,29,Experience-Based,High,Declining,Experienced,Slow
627,2021,SE,FT,Information Security Analyst,200000,CHF,218742,CH,100,CH,L,Network Security,CISSP,2023-09-19,25,Master's Degree,Low,Growing,Entry-Level,Moderate
628,2022,EN,CT,SOC Analyst,70000,USD,70000,US,100,US,L,"Python, Security+",CEH,2023-09-20,92,Experience-Based,High,Growing,Mixed,Slow
629,2022,EN,FT,Threat Intelligence Analyst,85000,USD,85000,US,100,US,L,Network Security,CISSP,2023-09-21,9,Certification Only,Medium,Stable,Entry-Level,Moderate
630,2022,SE,FT,Cyber Threat Intelligence Analyst,181000,USD,181000,US,100,US,L,Network Security,AWS Security,2023-09-22,74,Experience-Based,High,Declining,Entry-Level,Moderate
631,2022,SE,FT,Incident Response Lead,224000,USD,224000,US,100,US,L,None,AWS Security,2023-09-23,51,Experience-Based,High,Stable,Entry-Level,Slow
632,2022,SE,FT,Information Security Architect,286000,BRL,55888,BR,100,US,L,"AWS, Kubernetes",CISSP,2023-09-24,91,Bachelor's Degree,Low,Stable,Mixed,Slow
633,2022,SE,FT,Cyber Security Analyst,180000,BRL,35174,BR,100,BR,L,Network Security,AWS Security,2023-09-25,72,Experience-Based,Medium,Growing,Mixed,Moderate
634,2022,EX,FT,Head of Security,220000,USD,220000,US,100,US,L,"Azure, SOC",None,2023-09-26,95,Experience-Based,High,Declining,Mixed,Slow
635,2022,SE,FT,Information Security Manager,174000,BRL,34001,BR,100,BR,L,"AWS, Kubernetes",CISSP,2023-09-27,22,Master's Degree,Medium,Growing,Entry-Level,Moderate
636,2022,SE,FT,DevOps Security Engineer,120000,CAD,94141,CA,100,CA,L,"AWS, Kubernetes",CEH,2023-09-28,25,Certification Only,Medium,Declining,Mixed,Slow
637,2021,SE,FT,Security Specialist,211000,USD,211000,US,100,US,L,"AWS, Kubernetes",None,2023-09-29,96,Master's Degree,Low,Growing,Experienced,Fast
638,2022,SE,FT,Cloud Security Architect,110000,USD,110000,US,100,US,L,None,CISSP,2023-09-30,90,Master's Degree,High,Growing,Mixed,Moderate
639,2022,MI,FT,Cyber Threat Intelligence Analyst,200000,USD,200000,US,100,US,L,Network Security,CEH,2023-10-01,27,Certification Only,Low,Declining,Entry-Level,Fast
640,2021,MI,FT,Product Security Engineer,170000,USD,170000,US,100,US,L,None,AWS Security,2023-10-02,68,Certification Only,High,Declining,Entry-Level,Slow
641,2021,SE,FT,Information Security Manager,135000,USD,135000,US,100,US,L,Network Security,CEH,2023-10-03,71,Experience-Based,Medium,Growing,Experienced,Fast
642,2022,EX,FT,Threat Intelligence Analyst,189000,USD,189000,US,100,US,L,None,None,2023-10-04,44,Experience-Based,High,Declining,Mixed,Slow
643,2021,EX,FT,Head of Security,173000,USD,173000,US,100,US,M,None,AWS Security,2023-10-05,14,Bachelor's Degree,High,Growing,Mixed,Moderate
644,2022,SE,FT,Incident Response Lead,249000,USD,249000,US,100,US,L,"Azure, SOC",CISSP,2023-10-06,93,Master's Degree,Medium,Declining,Experienced,Slow
645,2022,SE,FT,IT Security Manager,140000,USD,140000,US,100,US,L,None,AWS Security,2023-10-07,56,Certification Only,Medium,Growing,Entry-Level,Slow
646,2022,SE,CT,Detection Engineer,135000,USD,135000,US,50,US,L,"Python, Security+",CISSP,2023-10-08,76,Experience-Based,High,Growing,Entry-Level,Moderate
647,2022,EN,FT,Threat Intelligence Analyst,104000,AUD,74289,AU,100,AU,L,"Azure, SOC",CISSP,2023-10-09,79,Certification Only,Low,Growing,Mixed,Slow
648,2022,SE,FT,Incident Response Manager,600000,USD,600000,US,100,US,L,None,CEH,2023-10-10,65,Experience-Based,High,Stable,Mixed,Moderate
649,2021,MI,FT,Information Security Specialist,100000,USD,100000,US,50,US,L,"AWS, Kubernetes",CEH,2023-10-11,68,Bachelor's Degree,Medium,Declining,Mixed,Slow
650,2021,SE,FT,Network Security Engineer,102000,USD,102000,US,50,US,L,"Python, Security+",CEH,2023-10-12,9,Bachelor's Degree,Low,Growing,Mixed,Moderate
651,2022,MI,FT,Information Security Analyst,60000,USD,60000,US,100,US,M,"Python, Security+",None,2023-10-13,57,Certification Only,Medium,Stable,Mixed,Fast
652,2022,SE,FT,Security Engineering Manager,183000,USD,183000,US,100,US,L,"Python, Security+",None,2023-10-14,59,Bachelor's Degree,Medium,Growing,Entry-Level,Slow
653,2022,SE,FT,Cloud Security Architect,190000,USD,190000,US,100,US,L,"Azure, SOC",CEH,2023-10-15,41,Certification Only,Low,Stable,Entry-Level,Slow
654,2022,MI,FT,Information Security Engineer,130000,USD,130000,US,100,US,L,None,None,2023-10-16,60,Experience-Based,Medium,Growing,Entry-Level,Slow
655,2021,SE,FT,Cyber Security Architect,110000,EUR,130026,NL,100,NL,L,None,AWS Security,2023-10-17,63,Master's Degree,Medium,Growing,Entry-Level,Moderate
656,2021,EN,FT,Application Security Engineer,175000,USD,175000,US,100,US,L,"AWS, Kubernetes",AWS Security,2023-10-18,97,Bachelor's Degree,Medium,Stable,Experienced,Slow
657,2021,EN,FT,Application Security Engineer,1200000,INR,16228,IN,0,IN,L,"AWS, Kubernetes",None,2023-10-19,73,Experience-Based,Medium,Stable,Entry-Level,Moderate
658,2022,MI,FT,Privacy Manager,150000,USD,150000,US,100,US,M,"Python, Security+",None,2023-10-20,77,Master's Degree,Medium,Declining,Experienced,Slow
659,2021,MI,FT,Cloud Security Engineer,155000,USD,155000,US,100,GB,L,"AWS, Kubernetes",AWS Security,2023-10-21,63,Master's Degree,Medium,Declining,Entry-Level,Fast
660,2021,EX,FT,Chief Information Security Officer,120000,EUR,141846,FR,50,FR,L,"Azure, SOC",CISSP,2023-10-22,6,Master's Degree,Medium,Stable,Mixed,Slow
661,2021,EN,FT,Cyber Security Engineer,74000,USD,74000,US,50,US,S,None,AWS Security,2023-10-23,69,Experience-Based,Medium,Declining,Mixed,Fast
662,2021,SE,FT,Cyber Security Specialist,39000,EUR,46100,FR,0,FR,L,"Python, Security+",AWS Security,2023-10-24,64,Experience-Based,Medium,Stable,Mixed,Moderate
663,2022,SE,FT,Lead Security Engineer,112000,USD,112000,US,100,US,L,"AWS, Kubernetes",None,2023-10-25,55,Certification Only,High,Declining,Experienced,Fast
664,2022,SE,FT,Security Engineer,255000,USD,255000,US,100,US,L,"Azure, SOC",AWS Security,2023-10-26,34,Master's Degree,High,Growing,Entry-Level,Slow
665,2022,SE,FT,Security Engineer,170000,USD,170000,US,100,US,L,"Azure, SOC",None,2023-10-27,15,Master's Degree,Medium,Declining,Entry-Level,Slow
666,2022,SE,FT,Penetration Testing Engineer,173000,USD,173000,US,0,US,L,"AWS, Kubernetes",None,2023-10-28,96,Master's Degree,High,Growing,Experienced,Moderate
667,2021,MI,FT,Security Engineer,130000,USD,130000,US,100,US,L,None,CEH,2023-10-29,80,Certification Only,Low,Growing,Experienced,Slow
668,2022,SE,FT,IT Security Engineer,150000,USD,150000,US,100,US,L,"AWS, Kubernetes",AWS Security,2023-10-30,43,Master's Degree,High,Declining,Experienced,Slow
669,2022,EX,FT,Head of Security,200000,USD,200000,US,100,US,L,"Python, Security+",CISSP,2023-10-31,94,Experience-Based,Medium,Stable,Experienced,Moderate
670,2022,MI,FT,Cyber Security Engineer,130000,CAD,101986,CA,100,US,L,"AWS, Kubernetes",CEH,2023-11-01,81,Master's Degree,Medium,Growing,Experienced,Moderate
671,2021,MI,FT,IT Security Analyst,76000,USD,76000,US,100,US,L,"Azure, SOC",None,2023-11-02,76,Bachelor's Degree,High,Growing,Mixed,Fast
672,2022,MI,FT,Cyber Threat Analyst,88000,USD,88000,US,100,US,L,"AWS, Kubernetes",None,2023-11-03,67,Experience-Based,Medium,Declining,Entry-Level,Moderate
673,2021,EN,FT,Security Analyst,50000,USD,50000,US,100,US,S,None,CISSP,2023-11-04,68,Certification Only,Low,Stable,Experienced,Slow
674,2021,SE,FT,Security Analyst,80000,USD,80000,US,100,US,S,Network Security,None,2023-11-05,65,Master's Degree,Low,Stable,Mixed,Moderate
675,2022,MI,FT,Cyber Security Analyst,131800,USD,131800,US,0,US,L,"AWS, Kubernetes",AWS Security,2023-11-06,58,Bachelor's Degree,Medium,Declining,Experienced,Slow
676,2022,MI,FT,Cyber Security Analyst,99900,USD,99900,US,0,US,L,None,CEH,2023-11-07,96,Certification Only,Low,Stable,Mixed,Fast
677,2021,MI,FT,Cyber Security Engineer,110000,USD,110000,US,100,US,M,None,None,2023-11-08,98,Certification Only,Low,Declining,Experienced,Moderate
678,2022,MI,FT,Information Security Manager,160000,USD,160000,US,50,US,L,"Azure, SOC",None,2023-11-09,77,Experience-Based,High,Declining,Entry-Level,Slow
679,2021,MI,FT,Information Security Manager,128000,USD,128000,US,100,US,L,None,CISSP,2023-11-10,99,Certification Only,Low,Declining,Experienced,Moderate
680,2022,MI,FT,Information Security Manager,130000,USD,130000,US,0,US,L,None,AWS Security,2023-11-11,62,Certification Only,High,Growing,Experienced,Moderate
681,2021,MI,FT,Threat Intelligence Analyst,125000,USD,125000,US,100,US,L,None,None,2023-11-12,89,Certification Only,Medium,Growing,Entry-Level,Moderate
682,2022,SE,FT,Information Security Manager,310000,USD,310000,US,100,US,L,None,CISSP,2023-11-13,60,Certification Only,High,Growing,Entry-Level,Moderate
683,2022,EN,FT,Cyber Security Analyst,55000,USD,55000,US,0,US,L,"Python, Security+",None,2023-11-14,38,Master's Degree,Medium,Declining,Experienced,Fast
684,2021,SE,FT,IT Security Manager,138000,USD,138000,US,100,US,L,"Python, Security+",CISSP,2023-11-15,35,Master's Degree,Medium,Growing,Entry-Level,Slow
685,2022,SE,FT,IT Security Manager,182000,CAD,142780,CA,0,CA,L,"Azure, SOC",CISSP,2023-11-16,56,Master's Degree,Medium,Growing,Entry-Level,Moderate
686,2022,SE,FT,IT Security Manager,130000,CAD,101986,CA,0,CA,L,"AWS, Kubernetes",AWS Security,2023-11-17,93,Master's Degree,Medium,Growing,Mixed,Slow
687,2021,MI,FT,Cyber Security Specialist,54000,EUR,63831,EE,50,EE,M,None,None,2023-11-18,80,Bachelor's Degree,Medium,Declining,Entry-Level,Fast
688,2020,MI,CT,Chief Information Security Officer,150000,AUD,103310,AU,0,AU,M,"AWS, Kubernetes",AWS Security,2023-11-19,5,Master's Degree,High,Declining,Entry-Level,Slow
689,2021,EN,FT,Cyber Security Analyst,60000,USD,60000,US,50,US,L,"AWS, Kubernetes",CISSP,2023-11-20,59,Certification Only,Medium,Declining,Experienced,Slow
690,2021,SE,FT,Network and Security Engineer,99960,USD,99960,US,0,US,L,"Azure, SOC",CEH,2023-11-21,26,Master's Degree,Low,Growing,Experienced,Fast
691,2020,EN,FT,Cyber Security Analyst,425000,INR,5734,IN,100,IN,L,None,None,2023-11-22,44,Master's Degree,Low,Stable,Mixed,Moderate
692,2021,EN,PT,Information Security Analyst,30000,USD,30000,US,100,US,L,None,CEH,2023-11-23,5,Experience-Based,Medium,Growing,Experienced,Slow
693,2022,MI,FT,Security Engineer,110000,USD,110000,US,50,US,L,Network Security,None,2023-11-24,69,Certification Only,Low,Growing,Entry-Level,Slow
694,2021,MI,FT,Information Security Specialist,68900,USD,68900,US,100,US,L,"AWS, Kubernetes",AWS Security,2023-11-25,67,Master's Degree,High,Declining,Entry-Level,Moderate
695,2021,MI,FT,IT Security Manager,116000,USD,116000,US,0,US,S,"AWS, Kubernetes",AWS Security,2023-11-26,58,Master's Degree,High,Declining,Entry-Level,Moderate
696,2022,EN,FT,Cyber Threat Analyst,99000,USD,99000,CA,100,CA,L,"Python, Security+",AWS Security,2023-11-27,46,Master's Degree,Medium,Growing,Experienced,Slow
697,2022,MI,FT,Cyber Security Analyst,80000,EUR,86607,IE,100,IE,L,Network Security,AWS Security,2023-11-28,25,Bachelor's Degree,Medium,Growing,Entry-Level,Fast
698,2021,MI,FT,Cyber Security Analyst,60000,CAD,47857,CA,50,CA,L,"Python, Security+",AWS Security,2023-11-29,83,Master's Degree,Medium,Stable,Entry-Level,Moderate
699,2022,EN,FT,Information Systems Security Engineer,44000,USD,44000,SG,0,SG,L,"Python, Security+",CEH,2023-11-30,85,Experience-Based,Low,Stable,Mixed,Moderate
700,2022,EN,FT,Cyber Security Analyst,52000,USD,52000,US,50,US,S,"Python, Security+",AWS Security,2023-12-01,26,Certification Only,Low,Declining,Mixed,Fast
701,2021,MI,FT,IT Security Analyst,115500,USD,115500,US,100,US,L,"Azure, SOC",CISSP,2023-12-02,42,Certification Only,High,Stable,Mixed,Slow
702,2022,MI,FT,Information Security Specialist,100000,CAD,78451,CA,100,CA,L,"Azure, SOC",CISSP,2023-12-03,84,Master's Degree,Low,Stable,Experienced,Moderate
703,2022,MI,FT,Information Security Specialist,100000,AUD,71432,CA,100,CA,L,"Python, Security+",CEH,2023-12-04,12,Master's Degree,High,Declining,Entry-Level,Slow
704,2021,SE,FT,Information Security Engineer,104000,USD,104000,US,100,US,L,Network Security,None,2023-12-05,66,Master's Degree,Low,Stable,Entry-Level,Slow
705,2020,MI,FT,Cyber Security Analyst,65000,EUR,74130,DE,100,DE,L,"AWS, Kubernetes",CISSP,2023-12-06,51,Certification Only,High,Growing,Entry-Level,Slow
706,2022,EN,FT,Network and Security Engineer,70000,USD,70000,IN,0,US,L,Network Security,None,2023-12-07,21,Certification Only,Medium,Stable,Mixed,Fast
707,2021,SE,FT,Penetration Tester,264000,PLN,68342,PL,100,PL,L,None,CEH,2023-12-08,21,Bachelor's Degree,Low,Declining,Entry-Level,Slow
708,2022,MI,FT,Cyber Security Analyst,131500,USD,131500,US,0,US,L,"Azure, SOC",None,2023-12-09,94,Experience-Based,High,Growing,Entry-Level,Slow
709,2022,MI,FT,Cyber Security Analyst,99950,USD,99950,US,0,US,L,"AWS, Kubernetes",None,2023-12-10,17,Bachelor's Degree,Low,Stable,Entry-Level,Moderate
710,2021,EN,FT,Cyber Security Analyst,76200,USD,76200,US,50,US,L,"AWS, Kubernetes",None,2023-12-11,21,Experience-Based,Medium,Growing,Entry-Level,Moderate
711,2021,MI,FT,Digital Forensics Analyst,100000,USD,100000,US,100,US,M,None,None,2023-12-12,42,Bachelor's Degree,High,Growing,Entry-Level,Fast
712,2022,MI,FT,Information Security Officer,100000,USD,100000,US,50,US,L,None,CEH,2023-12-13,85,Certification Only,Low,Stable,Experienced,Fast
713,2021,SE,FT,Security Engineer,145000,USD,145000,US,50,US,L,"Python, Security+",CISSP,2023-12-14,82,Bachelor's Degree,Low,Stable,Entry-Level,Moderate
714,2021,MI,FT,Information Security Analyst,120000,USD,120000,US,100,US,L,"Azure, SOC",AWS Security,2023-12-15,49,Experience-Based,Medium,Declining,Experienced,Moderate
715,2021,MI,FT,Penetration Tester,100000,USD,100000,US,100,US,M,"Azure, SOC",None,2023-12-16,10,Master's Degree,Medium,Declining,Entry-Level,Fast
716,2021,MI,FT,Software Security Engineer,320000,USD,320000,US,50,US,L,Network Security,CISSP,2023-12-17,39,Experience-Based,High,Growing,Experienced,Slow
717,2021,EN,FT,Security Analyst,75000,USD,75000,US,100,US,S,"Python, Security+",CISSP,2023-12-18,18,Master's Degree,Low,Declining,Entry-Level,Fast
718,2021,SE,FT,Cyber Security Engineer,150000,USD,150000,US,100,US,L,"Python, Security+",CEH,2023-12-19,76,Certification Only,Low,Growing,Entry-Level,Slow
719,2021,MI,FT,Security Engineer,69000,EUR,81562,DE,50,DE,L,"Python, Security+",CISSP,2023-12-20,65,Experience-Based,Medium,Growing,Entry-Level,Moderate
720,2021,SE,FT,Privacy Manager,120000,USD,120000,US,100,US,L,"Python, Security+",CEH,2023-12-21,19,Bachelor's Degree,Medium,Declining,Entry-Level,Moderate
721,2020,MI,FT,Cyber Threat Analyst,115000,USD,115000,US,100,US,L,"Azure, SOC",None,2023-12-22,58,Experience-Based,High,Declining,Mixed,Moderate
722,2021,MI,FT,Security Analyst,91700,USD,91700,US,0,US,L,"Azure, SOC",None,2023-12-23,31,Master's Degree,Low,Declining,Entry-Level,Slow
723,2021,MI,FT,Security Analyst,82600,USD,82600,US,0,US,L,"Python, Security+",AWS Security,2023-12-24,17,Certification Only,Low,Stable,Experienced,Fast
724,2021,SE,FT,IT Security Manager,146000,USD,146000,US,100,US,L,Network Security,AWS Security,2023-12-25,35,Bachelor's Degree,High,Growing,Mixed,Slow
725,2021,MI,FT,Cyber Security Analyst,135000,USD,135000,US,50,US,L,"AWS, Kubernetes",AWS Security,2023-12-26,39,Experience-Based,High,Growing,Mixed,Fast
726,2021,SE,FT,Information Security Manager,185000,USD,185000,US,50,US,L,"AWS, Kubernetes",CISSP,2023-12-27,64,Master's Degree,Medium,Growing,Entry-Level,Fast
727,2021,EX,FT,Head of Security,220000,USD,220000,US,50,US,L,Network Security,None,2023-12-28,10,Bachelor's Degree,Medium,Declining,Experienced,Fast
728,2021,EN,FT,SOC Analyst,68500,USD,68500,US,50,US,M,"Python, Security+",CEH,2023-12-29,73,Certification Only,High,Declining,Experienced,Moderate
729,2020,SE,FT,Information Security Manager,150000,CAD,111883,CA,100,US,L,"Azure, SOC",AWS Security,2023-12-30,90,Bachelor's Degree,High,Declining,Mixed,Fast
730,2021,MI,FT,Penetration Tester,115000,USD,115000,US,100,US,M,"AWS, Kubernetes",CEH,2023-12-31,62,Certification Only,Low,Declining,Experienced,Moderate
731,2021,MI,FT,Cyber Security Engineer,97350,USD,97350,US,100,US,L,None,CEH,2024-01-01,53,Bachelor's Degree,High,Declining,Entry-Level,Fast
732,2020,SE,FT,Information Security Analyst,94000,USD,94000,US,50,US,L,None,AWS Security,2024-01-02,27,Experience-Based,High,Stable,Entry-Level,Fast
733,2021,EN,FT,Cyber Security Engineer,93000,USD,93000,US,100,US,L,Network Security,None,2024-01-03,93,Master's Degree,Low,Declining,Entry-Level,Moderate
734,2021,SE,FT,Information Security Analyst,130000,USD,130000,US,100,US,L,"Python, Security+",AWS Security,2024-01-04,38,Experience-Based,High,Growing,Entry-Level,Moderate
735,2020,SE,FT,Cloud Security Engineer,65000,EUR,74130,ES,50,US,L,"AWS, Kubernetes",CEH,2024-01-05,30,Experience-Based,Medium,Declining,Entry-Level,Slow
736,2021,MI,FT,Cyber Security Architect,105000,CHF,114839,CH,0,CH,L,"Python, Security+",AWS Security,2024-01-06,51,Certification Only,Medium,Growing,Mixed,Fast
737,2021,MI,FT,Cloud Security Engineer,100000,USD,100000,KG,50,RU,L,"AWS, Kubernetes",CEH,2024-01-07,9,Certification Only,Low,Declining,Entry-Level,Moderate
738,2021,EN,FT,Cyber Security Analyst,79000,USD,79000,US,100,US,L,Network Security,CEH,2024-01-08,94,Certification Only,High,Declining,Entry-Level,Slow
739,2021,SE,FT,Cyber Security Training Specialist,130000,USD,130000,US,100,US,M,Network Security,AWS Security,2024-01-09,24,Experience-Based,Medium,Growing,Mixed,Slow
740,2020,SE,FT,Cyber Security Specialist,129998,USD,129998,US,100,US,M,None,CISSP,2024-01-10,10,Bachelor's Degree,Medium,Growing,Mixed,Moderate
